timestamp,ip,latitude,longitude,distance
2023-11-29 01:26:01.227229,192.168.50.9:45000,38.023522,-1.174389,None
2023-11-29 01:26:01.227229,192.168.50.2:45000,38.023522,-1.174389,0.0
2023-11-29 01:26:01.227229,192.168.50.3:45000,38.023522,-1.174389,0.0
2023-11-29 01:26:01.227229,192.168.50.4:45000,38.023522,-1.174389,0.0
2023-11-29 01:26:01.227229,192.168.50.5:45000,38.023522,-1.174389,0.0
2023-11-29 01:26:01.227229,192.168.50.6:45000,38.023522,-1.174389,0.0
2023-11-29 01:26:01.227229,192.168.50.7:45000,38.023522,-1.174389,0.0
2023-11-29 01:26:01.227229,192.168.50.8:45000,38.023522,-1.174389,0.0
2023-11-29 01:26:06.421751,192.168.50.9:45000,38.023522,-1.174389,None
2023-11-29 01:26:06.421751,192.168.50.2:45000,38.023522,-1.174389,0.0
2023-11-29 01:26:06.421751,192.168.50.3:45000,38.023522,-1.174389,0.0
2023-11-29 01:26:06.421751,192.168.50.4:45000,38.023522,-1.174389,0.0
2023-11-29 01:26:06.421751,192.168.50.5:45000,38.023522,-1.174389,0.0
2023-11-29 01:26:06.421751,192.168.50.6:45000,38.023522,-1.174389,0.0
2023-11-29 01:26:06.421751,192.168.50.7:45000,38.023522,-1.174389,0.0
2023-11-29 01:26:06.421751,192.168.50.8:45000,38.023522,-1.174389,0.0
2023-11-29 01:26:11.523617,192.168.50.9:45000,38.023522,-1.174389,None
2023-11-29 01:26:11.523617,192.168.50.2:45000,38.023522,-1.174389,0.0
2023-11-29 01:26:11.523617,192.168.50.3:45000,38.023522,-1.174389,0.0
2023-11-29 01:26:11.523617,192.168.50.4:45000,38.023522,-1.174389,0.0
2023-11-29 01:26:11.523617,192.168.50.5:45000,38.023522,-1.174389,0.0
2023-11-29 01:26:11.523617,192.168.50.6:45000,38.023522,-1.174389,0.0
2023-11-29 01:26:11.523617,192.168.50.7:45000,38.023522,-1.174389,0.0
2023-11-29 01:26:11.523617,192.168.50.8:45000,38.023522,-1.174389,0.0
2023-11-29 01:26:16.639717,192.168.50.9:45000,38.023522,-1.174389,None
2023-11-29 01:26:16.639717,192.168.50.2:45000,38.023522,-1.174389,0.0
2023-11-29 01:26:16.639717,192.168.50.3:45000,38.023522,-1.174389,0.0
2023-11-29 01:26:16.639717,192.168.50.4:45000,38.023522,-1.174389,0.0
2023-11-29 01:26:16.639717,192.168.50.5:45000,38.023522,-1.174389,0.0
2023-11-29 01:26:16.639717,192.168.50.6:45000,38.023522,-1.174389,0.0
2023-11-29 01:26:16.639717,192.168.50.7:45000,38.023522,-1.174389,0.0
2023-11-29 01:26:16.639717,192.168.50.8:45000,38.023522,-1.174389,0.0
2023-11-29 01:26:21.719846,192.168.50.9:45000,38.023522,-1.174389,None
2023-11-29 01:26:21.719846,192.168.50.2:45000,38.023522,-1.174389,0.0
